,0
18038,SRR6936693
18039,SRR6936686
18040,SRR6936687
18041,SRR6936688
18042,SRR6936689
18043,SRR6936707
18044,SRR6936706
18045,SRR6936709
18046,SRR6936708
18047,SRR6936711
18048,SRR6936710
18049,SRR6936713
18050,SRR6936712
18051,SRR6936715
18052,SRR6936714
18053,SRR6936727
18054,SRR6936728
18055,SRR6936731
18056,SRR6936732
18057,SRR6936729
18058,SRR6936730
18059,SRR6936735
18060,SRR6936736
18061,SRR6936733
18062,SRR6936734
18063,SRR6936597
18064,SRR6936596
18065,SRR6936599
18066,SRR6936598
18067,SRR6936601
18068,SRR6936600
18069,SRR6936603
18070,SRR6936602
18071,SRR6936605
18072,SRR6936604
18073,SRR6936767
18074,SRR6936768
18075,SRR6936771
18076,SRR6936772
18077,SRR6936769
18078,SRR6936770
18079,SRR6936775
18080,SRR6936776
18081,SRR6936773
18082,SRR6936647
18083,SRR6936646
18084,SRR6936651
18085,SRR6936650
18086,SRR6936649
18087,SRR6936648
18088,SRR6936655
18089,SRR6936654
18090,SRR6936653
18091,SRR6936652
18092,SRR6936634
18093,SRR6936635
18094,SRR6936630
18095,SRR6936631
18096,SRR6936632
18097,SRR6936633
18098,SRR6936626
18099,SRR6936627
18100,SRR6936628
18101,SRR6936629
18102,SRR6936697
18103,SRR6936696
18104,SRR6936703
18105,SRR6936702
18106,SRR6936705
18107,SRR6936704
18108,SRR6936699
18109,SRR6936698
18110,SRR6936701
18111,SRR6936700
18112,SRR6936666
18113,SRR6936667
18114,SRR6936674
18115,SRR6936675
18116,SRR6936672
18117,SRR6936673
18118,SRR6936670
18119,SRR6936671
18120,SRR6936668
18121,SRR6936669
18122,SRR6936748
18123,SRR6936747
18124,SRR6936756
18125,SRR6936755
18126,SRR6936754
18127,SRR6936753
18128,SRR6936752
18129,SRR6936751
18130,SRR6936750
18131,SRR6936749
18132,SRR6936717
18133,SRR6936718
18134,SRR6936719
18135,SRR6936720
18136,SRR6936721
18137,SRR6936722
18138,SRR6936723
18139,SRR6936724
18140,SRR6936725
18141,SRR6936726
18142,SRR6936615
18143,SRR6936614
18144,SRR6936607
18145,SRR6936606
18146,SRR6936609
18147,SRR6936608
18148,SRR6936611
18149,SRR6936610
18150,SRR6936613
18151,SRR6936612
18152,SRR6936677
18153,SRR6936676
18154,SRR6936679
18155,SRR6936678
18156,SRR6936681
18157,SRR6936680
18158,SRR6936683
18159,SRR6936682
18160,SRR6936685
18161,SRR6936684
18162,SRR6896467
18163,SRR6896469
18164,SRR6896157
18165,SRR6896300
18166,SRR6896386
18167,SRR6896546
18168,SRR6896230
18169,SRR6896227
18170,SRR6896329
18171,SRR6896338
18172,SRR6896334
18173,SRR6896150
18174,SRR6896442
18175,SRR6896451
18176,SRR6896287
18177,SRR6896171
18178,SRR6896166
18179,SRR6896165
18180,SRR6896556
18181,SRR6896553
18182,SRR6896388
18183,SRR6896390
18184,SRR6896248
18185,SRR6896584
18186,SRR6896478
18187,SRR6896352
18188,SRR6896194
18189,SRR6896317
18190,SRR6896303
18191,SRR6896306
18192,SRR6896296
18193,SRR6896395
18194,SRR6896396
18195,SRR6896479
18196,SRR6896236
18197,SRR6896240
18198,SRR6896605
18199,SRR6896602
18200,SRR6896601
18201,SRR6896431
18202,SRR6896312
18203,SRR6896587
18204,SRR6896207
18205,SRR6896374
18206,SRR6896371
18207,SRR6896214
18208,SRR6896220
18209,SRR6896433
18210,SRR6896596
18211,SRR6855794
18212,SRR6855992
18213,SRR6855909
18214,SRR6856126
18215,SRR6855680
18216,SRR6856003
18217,SRR6855858
18218,SRR6855730
18219,SRR6855728
18220,SRR6855727
18221,SRR6855731
18222,SRR6855958
18223,SRR6855744
18224,SRR6855741
18225,SRR6855956
18226,SRR6856054
18227,SRR6855930
18228,SRR6855867
18229,SRR6855862
18230,SRR6855936
18231,SRR6855750
18232,SRR6855878
18233,SRR6855872
18234,SRR6855874
18235,SRR6855990
18236,SRR6855982
18237,SRR6855887
18238,SRR6855897
18239,SRR6855899
18240,SRR6855900
18241,SRR6855952
18242,SRR6855842
18243,SRR6855840
18244,SRR6855918
18245,SRR6855916
18246,SRR6856086
18247,SRR6856079
18248,SRR6856078
18249,SRR6855699
18250,SRR6854706
18251,SRR6854705
18252,SRR6797567
18253,SRR6797307
18254,SRR6797674
18255,SRR6797467
18256,SRR6797784
18257,SRR6797785
18258,SRR6797483
18259,SRR6797496
18260,SRR6797343
18261,SRR6797691
18262,SRR6797689
18263,SRR6797688
18264,SRR6797755
18265,SRR6797752
18266,SRR6797792
18267,SRR6797628
18268,SRR6797837
18269,SRR6797597
18270,SRR6797596
18271,SRR6797581
18272,SRR6797611
18273,SRR6797609
18274,SRR6797450
18275,SRR6797449
18276,SRR6797452
18277,SRR6797451
18278,SRR6797454
18279,SRR6797456
18280,SRR6797458
18281,SRR6797302
18282,SRR6797661
18283,SRR6797645
18284,SRR6797646
18285,SRR6797651
18286,SRR6797711
18287,SRR6797710
18288,SRR6797858
18289,SRR6797857
18290,SRR6797856
18291,SRR6797863
18292,SRR6797862
18293,SRR6797861
18294,SRR6797684
18295,SRR6797685
18296,SRR6797682
18297,SRR6797683
18298,SRR6797680
18299,SRR6797681
18300,SRR6797678
18301,SRR6797679
18302,SRR6797676
18303,SRR6797677
18304,SRR6797518
18305,SRR6797512
18306,SRR6797511
18307,SRR6797514
18308,SRR6797513
18309,SRR6797508
18310,SRR6797507
18311,SRR6797510
18312,SRR6797509
18313,SRR6797359
18314,SRR6797346
18315,SRR6797350
18316,SRR6797776
18317,SRR6797799
18318,SRR6797796
18319,SRR6797377
18320,SRR6797382
18321,SRR6797553
18322,SRR6797414
18323,SRR6797637
18324,SRR6797640
18325,SRR6797639
18326,SRR6797642
18327,SRR6797426
18328,SRR6797833
18329,SRR6797811
18330,SRR6797289
18331,SRR6797279
18332,SRR6797285
18333,SRR6797284
18334,SRR6797447
18335,SRR6797442
18336,SRR6797443
18337,SRR6797444
18338,SRR6797438
18339,SRR6797439
18340,SRR6797440
18341,SRR6797709
18342,SRR6797708
18343,SRR6797705
18344,SRR6797704
18345,SRR6797707
18346,SRR6797706
18347,SRR6797701
18348,SRR6797703
18349,SRR6797702
18350,SRR6797300
18351,SRR6797301
18352,SRR6797299
18353,SRR6797296
18354,SRR6797297
18355,SRR6797294
18356,SRR6797292
18357,SRR6797387
18358,SRR6797400
18359,SRR6797398
18360,SRR6797627
18361,SRR6797543
18362,SRR6797544
18363,SRR6797535
18364,SRR6797540
18365,SRR6797542
18366,SRR6797724
18367,SRR6797725
18368,SRR6797726
18369,SRR6797565
18370,SRR6797558
18371,SRR6797643
18372,SRR6797644
18373,SRR6797630
18374,SRR6797632
18375,SRR6797633
18376,SRR6797634
18377,SRR6797635
18378,SRR6797415
18379,SRR6797472
18380,SRR6797471
18381,SRR6797481
18382,SRR6797480
18383,SRR6797479
18384,SRR6797478
18385,SRR6797476
18386,SRR6797390
18387,SRR6797610
18388,SRR6797531
18389,SRR6797525
18390,SRR6797533
18391,SRR6797336
18392,SRR6797334
18393,SRR6797747
18394,SRR6797748
18395,SRR6797735
18396,SRR6797312
18397,SRR6797490
18398,SRR6797656
18399,SRR6797658
18400,SRR6797655
18401,SRR6797824
18402,SRR6797828
18403,SRR6797826
18404,SRR6797410
18405,SRR6797547
18406,SRR6797550
18407,SRR6797552
18408,SRR6797720
18409,SRR6797721
18410,SRR6797715
18411,SRR6797712
18412,SRR6797713
18413,SRR6797717
18414,SRR6797362
18415,SRR6797368
18416,SRR6797791
18417,SRR6797693
18418,SRR6797699
18419,SRR6797869
18420,SRR6797870
18421,SRR6797425
18422,SRR6797420
18423,SRR6797418
18424,SRR6797416
18425,SRR6797769
18426,SRR6797763
18427,SRR6797594
18428,SRR6797595
18429,SRR6797585
18430,SRR6797587
18431,SRR6797588
18432,SRR6797589
18433,SRR6797498
18434,SRR6797497
18435,SRR6797502
18436,SRR6797501
18437,SRR6797505
18438,SRR6797866
18439,SRR6797577
18440,SRR6797579
18441,SRR6650243
18442,SRR6650285
18443,SRR6650361
18444,SRR6650319
18445,SRR6650321
18446,SRR6650323
18447,SRR6650230
18448,SRR6650117
18449,SRR6650139
18450,SRR6650135
18451,SRR6650257
18452,SRR6650211
18453,SRR6650210
18454,SRR6650206
18455,SRR6650283
18456,SRR6650423
18457,SRR6650303
18458,SRR6650302
18459,SRR6650193
18460,SRR6650427
18461,SRR6650428
18462,SRR6650103
18463,SRR6650379
18464,SRR6650383
18465,SRR6650385
18466,SRR6650364
18467,SRR6650363
18468,SRR6650366
18469,SRR6650368
18470,SRR6650370
18471,SRR6650369
18472,SRR6650372
18473,SRR6650371
18474,SRR6650417
18475,SRR6650418
18476,SRR6650149
18477,SRR6650145
18478,SRR6650175
18479,SRR6650182
18480,SRR6650220
18481,SRR6650215
18482,SRR6650214
18483,SRR6650216
18484,SRR6650262
18485,SRR6650306
18486,SRR6650312
18487,SRR6650310
18488,SRR6650315
18489,SRR6650338
18490,SRR6650349
18491,SRR6650350
18492,SRR6650345
18493,SRR6650346
18494,SRR6650399
18495,SRR6650390
18496,SRR6650392
18497,SRR6650391
18498,SRR6650394
18499,SRR6650114
18500,SRR6650108
18501,SRR6650106
18502,SRR6650111
18503,SRR6650426
18504,SRR6650331
18505,SRR6650332
18506,SRR6650227
18507,SRR6650327
18508,SRR6650267
18509,SRR6650412
18510,SRR6650404
18511,SRR6650401
18512,SRR6650402
18513,SRR6650359
18514,SRR6650168
18515,SRR6650156
18516,SRR6650198
18517,SRR6650161
18518,SRR6650299
18519,SRR6650127
18520,SRR6650119
18521,SRR6650235
18522,SRR6650239
18523,SRR6650185
18524,SRR6442525
18525,SRR6398002
18526,SRR6398126
18527,SRR6398079
18528,SRR6398073
18529,SRR6398046
18530,SRR6397953
18531,SRR6397987
18532,SRR6397988
18533,SRR6397984
18534,SRR6397982
18535,SRR6398083
18536,SRR6398123
18537,SRR6398117
18538,SRR6398120
18539,SRR6398138
18540,SRR6397924
18541,SRR6397917
18542,SRR6397928
18543,SRR6397929
18544,SRR6397930
18545,SRR6397931
18546,SRR6397959
18547,SRR6398010
18548,SRR6398003
18549,SRR6398004
18550,SRR6397977
18551,SRR6397972
18552,SRR6398032
18553,SRR6398033
18554,SRR6397925
18555,SRR6397979
18556,SRR6397992
18557,SRR6398094
18558,SRR6398098
18559,SRR6398069
18560,SRR6398067
18561,SRR6397937
18562,SRR6398129
18563,SRR6398030
18564,SRR6398111
18565,SRR6397760
18566,SRR6397757
18567,SRR6397388
18568,SRR6397389
18569,SRR6397390
18570,SRR6397522
18571,SRR6397521
18572,SRR6397527
18573,SRR6397797
18574,SRR6397798
18575,SRR6397675
18576,SRR6397677
18577,SRR6397678
18578,SRR6397804
18579,SRR6397529
18580,SRR6397799
18581,SRR6397597
18582,SRR6397740
18583,SRR6397737
18584,SRR6397519
18585,SRR6397518
18586,SRR6397361
18587,SRR6397368
18588,SRR6397537
18589,SRR6397449
18590,SRR6397640
18591,SRR6397642
18592,SRR6397636
18593,SRR6397638
18594,SRR6397495
18595,SRR6397656
18596,SRR6397657
18597,SRR6397644
18598,SRR6397645
18599,SRR6397773
18600,SRR6397770
18601,SRR6397579
18602,SRR6397575
18603,SRR6397733
18604,SRR6397719
18605,SRR6397720
18606,SRR6397721
18607,SRR6397568
18608,SRR6397698
18609,SRR6397690
18610,SRR6397691
18611,SRR6397818
18612,SRR6397815
18613,SRR6397396
18614,SRR6397395
18615,SRR6397406
18616,SRR6397403
18617,SRR6397544
18618,SRR6397547
18619,SRR6397498
18620,SRR6397752
18621,SRR6397750
18622,SRR6397749
18623,SRR6397380
18624,SRR6397407
18625,SRR6397605
18626,SRR6397606
18627,SRR6397438
18628,SRR6397329
18629,SRR6397327
18630,SRR6397427
18631,SRR6397421
18632,SRR6397422
18633,SRR6397787
18634,SRR6397646
18635,SRR6397647
18636,SRR6397648
18637,SRR6397500
18638,SRR6397499
18639,SRR6397570
18640,SRR6397588
18641,SRR6397585
18642,SRR6397435
18643,SRR6397434
18644,SRR6397483
18645,SRR6397632
18646,SRR6397618
18647,SRR6397620
18648,SRR6397777
18649,SRR6397781
18650,SRR6397410
18651,SRR6397548
18652,SRR6397551
18653,SRR6397552
18654,SRR6397553
18655,SRR6397555
18656,SRR6397556
18657,SRR6397703
18658,SRR6397333
18659,SRR6397337
18660,SRR6397335
18661,SRR6369875
18662,SRR6369877
18663,SRR6367399
18664,SRR6367401
18665,SRR6367396
18666,SRR6367398
18667,SRR6339637
18668,SRR6339645
18669,SRR6339644
18670,SRR6339665
18671,SRR6339666
18672,SRR6339662
18673,SRR6152718
18674,SRR6152716
18675,SRR6152717
18676,SRR6152701
18677,SRR6152700
18678,SRR6152703
18679,SRR6152674
18680,SRR6152680
18681,SRR6152681
18682,SRR6152655
18683,SRR6152640
18684,SRR6152639
18685,SRR6152765
18686,SRR6152688
18687,SRR6152685
18688,SRR6152709
18689,SRR6152722
18690,SRR6152730
18691,SRR6152726
18692,SRR6152754
18693,SRR6152756
18694,SRR6152673
18695,SRR6152796
18696,SRR6152791
18697,SRR6152860
18698,SRR6152862
18699,SRR6153150
18700,SRR6153176
18701,SRR6153168
18702,SRR6153167
18703,SRR6153166
18704,SRR6152949
18705,SRR6152954
18706,SRR6152957
18707,SRR6152810
18708,SRR6153237
18709,SRR6153230
18710,SRR6153231
18711,SRR6153016
18712,SRR6153023
18713,SRR6152870
18714,SRR6152872
18715,SRR6152778
18716,SRR6152782
18717,SRR6153161
18718,SRR6153072
18719,SRR6153069
18720,SRR6153067
18721,SRR6153064
18722,SRR6152933
18723,SRR6152932
18724,SRR6152928
18725,SRR6152930
18726,SRR6153254
18727,SRR6152896
18728,SRR6152886
18729,SRR6152980
18730,SRR6152979
18731,SRR6152986
18732,SRR6153108
18733,SRR6153115
18734,SRR6153112
18735,SRR6153109
18736,SRR6152824
18737,SRR6153138
18738,SRR6153266
18739,SRR6153267
18740,SRR6152856
18741,SRR6152854
18742,SRR6153216
18743,SRR6152991
18744,SRR6152997
18745,SRR6152837
18746,SRR6153204
18747,SRR6153051
18748,SRR6153056
18749,SRR6153055
18750,SRR6153044
18751,SRR6153042
18752,SRR6153040
18753,SRR6152926
18754,SRR6152925
18755,SRR6153125
18756,SRR6153173
18757,SRR6153143
18758,SRR6153144
18759,SRR6152795
18760,SRR6153002
18761,SRR6153001
18762,SRR6152981
18763,SRR6153179
18764,SRR6153184
18765,SRR6153188
18766,SRR6152819
18767,SRR6152971
18768,SRR6152974
18769,SRR6152972
18770,SRR6153106
18771,SRR6152876
18772,SRR6152879
18773,SRR6153034
18774,SRR6153035
18775,SRR6153031
18776,SRR6152910
18777,SRR6152911
18778,SRR6152906
18779,SRR6152908
18780,SRR6046675
18781,SRR6045699
18782,SRR6045232
18783,SRR6046212
18784,SRR6046461
18785,SRR6044840
18786,SRR6045743
18787,SRR6046574
18788,SRR6045899
18789,SRR6046384
18790,SRR6045279
18791,SRR6045992
18792,SRR6046456
18793,SRR6045783
18794,SRR6046812
18795,SRR6045967
18796,SRR6046585
18797,SRR6045288
18798,SRR6046376
18799,SRR6044909
18800,SRR6045825
18801,SRR6046243
18802,SRR6046269
18803,SRR6045175
18804,SRR6045714
18805,SRR6046902
18806,SRR6045993
18807,SRR6045024
18808,SRR6046159
18809,SRR6045741
18810,SRR6046710
18811,SRR6045971
18812,SRR6046706
18813,SRR6045790
18814,SRR6044873
18815,SRR6044821
18816,SRR6046354
18817,SRR6046093
18818,SRR6045022
18819,SRR6045065
18820,SRR6045343
18821,SRR6046192
18822,SRR6045197
18823,SRR6045261
18824,SRR6045806
18825,SRR6046475
18826,SRR6046481
18827,SRR6045243
18828,SRR6046405
18829,SRR6046891
18830,SRR6045316
18831,SRR6045148
18832,SRR6045135
18833,SRR6046865
18834,SRR6046786
18835,SRR6045447
18836,SRR6046553
18837,SRR6045905
18838,SRR6045000
18839,SRR6044912
18840,SRR6045584
18841,SRR6045165
18842,SRR6046034
18843,SRR6046329
18844,SRR6046002
18845,SRR6045805
18846,SRR6045163
18847,SRR6046484
18848,SRR6045696
18849,SRR6044964
18850,SRR6045144
18851,SRR6045753
18852,SRR6045591
18853,SRR6046695
18854,SRR6045758
18855,SRR6044955
18856,SRR6045520
18857,SRR6046894
18858,SRR6045670
18859,SRR6046848
18860,SRR6044803
18861,SRR6046193
18862,SRR6046127
18863,SRR6045556
18864,SRR6045932
18865,SRR6046137
18866,SRR6046730
18867,SRR6045200
18868,SRR6046558
18869,SRR6045400
18870,SRR6046762
18871,SRR6046064
18872,SRR6046790
18873,SRR6046434
18874,SRR6045774
18875,SRR6046632
18876,SRR6045749
18877,SRR6046135
18878,SRR6046090
18879,SRR6045396
18880,SRR6045900
18881,SRR6045173
18882,SRR6046279
18883,SRR6045590
18884,SRR6044784
18885,SRR6045043
18886,SRR6046285
18887,SRR6046796
18888,SRR6045342
18889,SRR6046483
18890,SRR6045210
18891,SRR6046374
18892,SRR6045326
18893,SRR6045482
18894,SRR6046454
18895,SRR6045872
18896,SRR6045415
18897,SRR6046332
18898,SRR6044983
18899,SRR6045425
18900,SRR6045523
18901,SRR6046792
18902,SRR6046534
18903,SRR6046636
18904,SRR6044975
18905,SRR6045125
18906,SRR6045777
18907,SRR6046065
18908,SRR6044888
18909,SRR6046036
18910,SRR6046458
18911,SRR6045752
18912,SRR6045365
18913,SRR6045063
18914,SRR6046898
18915,SRR6046631
18916,SRR6046428
18917,SRR6044872
18918,SRR6045793
18919,SRR6045116
18920,SRR6046417
18921,SRR6046652
18922,SRR6045797
18923,SRR6045763
18924,SRR6045445
18925,SRR6046076
18926,SRR6045742
18927,SRR6046579
18928,SRR6046785
18929,SRR6046612
18930,SRR6045312
18931,SRR6044770
18932,SRR6046057
18933,SRR6046062
18934,SRR6044891
18935,SRR6046583
18936,SRR6044945
18937,SRR6046886
18938,SRR6046160
18939,SRR6046746
18940,SRR6044957
18941,SRR6045999
18942,SRR6044991
18943,SRR6045294
18944,SRR6045642
18945,SRR6046627
18946,SRR6045074
18947,SRR6045189
18948,SRR6046112
18949,SRR6044963
18950,SRR6046115
18951,SRR6046431
18952,SRR6046517
18953,SRR6045177
18954,SRR6045058
18955,SRR6046646
18956,SRR6045828
18957,SRR6045133
18958,SRR6045295
18959,SRR6046701
18960,SRR6046321
18961,SRR6045293
18962,SRR6045110
18963,SRR6045473
18964,SRR6046097
18965,SRR6045486
18966,SRR6044917
18967,SRR6046217
18968,SRR6045335
18969,SRR6045635
18970,SRR6045723
18971,SRR6045465
18972,SRR6046870
18973,SRR6044993
18974,SRR6045480
18975,SRR6046040
18976,SRR6045209
18977,SRR6046276
18978,SRR6046764
18979,SRR6046753
18980,SRR6045474
18981,SRR6046466
18982,SRR6045620
18983,SRR6046343
18984,SRR6046067
18985,SRR6044778
18986,SRR6045655
18987,SRR6045787
18988,SRR6046868
18989,SRR6046463
18990,SRR6046825
18991,SRR6045537
18992,SRR6045308
18993,SRR6046845
18994,SRR6045093
18995,SRR6046440
18996,SRR6045616
18997,SRR6045572
18998,SRR6046855
18999,SRR6046403
19000,SRR6045730
19001,SRR6045304
19002,SRR6046179
19003,SRR6046391
19004,SRR6045621
19005,SRR6046602
19006,SRR6046761
19007,SRR6045835
19008,SRR6045981
19009,SRR6045419
19010,SRR6045545
19011,SRR6046020
19012,SRR6045356
19013,SRR6045108
19014,SRR6046658
19015,SRR6044769
19016,SRR6045464
19017,SRR6044939
19018,SRR6046176
19019,SRR6045543
19020,SRR6045119
19021,SRR6046642
19022,SRR6046189
19023,SRR6046556
19024,SRR6046752
19025,SRR6045238
19026,SRR6046308
19027,SRR6046113
19028,SRR6045894
19029,SRR6045936
19030,SRR6045604
19031,SRR6045218
19032,SRR6045930
19033,SRR6045597
19034,SRR6045505
19035,SRR6044807
19036,SRR6046078
19037,SRR6046436
19038,SRR6046601
19039,SRR6045237
19040,SRR6046219
19041,SRR6045460
19042,SRR6046171
19043,SRR6046592
19044,SRR6045159
19045,SRR6046683
19046,SRR6045735
19047,SRR6045333
19048,SRR6045799
19049,SRR6046415
19050,SRR6046208
19051,SRR6046528
19052,SRR6045817
19053,SRR6046435
19054,SRR6045181
19055,SRR6044905
19056,SRR6045206
19057,SRR6044847
19058,SRR6044774
19059,SRR6045240
19060,SRR6046273
19061,SRR6046105
19062,SRR6046145
19063,SRR6046351
19064,SRR6045321
19065,SRR6045614
19066,SRR6045241
19067,SRR6044916
19068,SRR6045544
19069,SRR6045608
19070,SRR6044829
19071,SRR6045950
19072,SRR6046717
19073,SRR6046756
19074,SRR6044805
19075,SRR6045849
19076,SRR6045453
19077,SRR6046038
19078,SRR6046096
19079,SRR6045912
19080,SRR6045563
19081,SRR6045198
19082,SRR6046364
19083,SRR6044768
19084,SRR6045376
19085,SRR6045934
19086,SRR6045547
19087,SRR6046850
19088,SRR6046442
19089,SRR6045138
19090,SRR6046645
19091,SRR6046221
19092,SRR6045958
19093,SRR6045362
19094,SRR6045492
19095,SRR6045485
19096,SRR6046576
19097,SRR6045944
19098,SRR6045947
19099,SRR6045056
19100,SRR6045199
19101,SRR6045552
19102,SRR6046782
19103,SRR6045593
19104,SRR6046430
19105,SRR6046838
19106,SRR6045945
19107,SRR6045660
19108,SRR5837706
19109,SRR5837712
19110,SRR5817464
19111,SRR5817463
19112,SRR5817467
19113,SRR5817472
19114,SRR5817473
19115,SRR5817475
19116,SRR5817478
19117,SRR5817479
19118,SRR5710027
19119,SRR5710026
19120,SRR5709872
19121,SRR5709766
19122,SRR5709767
19123,SRR5709900
19124,SRR5709886
19125,SRR5709888
19126,SRR5709887
19127,SRR5709890
19128,SRR5709889
19129,SRR5709902
19130,SRR5709933
19131,SRR5709832
19132,SRR5709853
19133,SRR5709854
19134,SRR5709855
19135,SRR5709747
19136,SRR5709746
19137,SRR5709740
19138,SRR5709742
19139,SRR5709778
19140,SRR5709779
19141,SRR5709787
19142,SRR5709804
19143,SRR5709978
19144,SRR5709977
19145,SRR5709972
19146,SRR5709998
19147,SRR5710001
19148,SRR5710006
19149,SRR5709973
19150,SRR5709985
19151,SRR5709979
19152,SRR5709981
19153,SRR5709982
19154,SRR5709936
19155,SRR5709941
19156,SRR5709946
19157,SRR5709945
19158,SRR5709944
19159,SRR5709958
19160,SRR5709956
19161,SRR5709952
19162,SRR5709950
19163,SRR5709951
19164,SRR5709915
19165,SRR5709906
19166,SRR5709881
19167,SRR5709882
19168,SRR5709877
19169,SRR5709847
19170,SRR5709845
19171,SRR5709842
19172,SRR5709806
19173,SRR5709809
19174,SRR5709807
19175,SRR5709812
19176,SRR5709770
19177,SRR5709777
19178,SRR5709776
19179,SRR5709969
19180,SRR5709965
19181,SRR5709961
19182,SRR5709963
19183,SRR5709930
19184,SRR5709929
19185,SRR5709923
19186,SRR5709922
19187,SRR5709927
19188,SRR5709925
19189,SRR5709924
19190,SRR5709837
19191,SRR5710025
19192,SRR5709992
19193,SRR5709994
19194,SRR5710009
19195,SRR5710010
19196,SRR5709820
19197,SRR5709819
19198,SRR5709862
19199,SRR5709863
19200,SRR5709896
19201,SRR5709895
19202,SRR5709898
19203,SRR5709750
19204,SRR5709803
19205,SRR5709748
19206,SRR5709749
19207,SRR5709870
19208,SRR5709991
19209,SRR5709989
19210,SRR5709839
19211,SRR5709996
19212,SRR5709815
19213,SRR5710015
19214,SRR5710023
19215,SRR5709759
19216,SRR5709756
19217,SRR5709754
19218,SRR5709802
19219,SRR5709793
19220,SRR5709799
19221,SRR5709796
19222,SRR5709797
19223,SRR5709916
19224,SRR5709917
19225,SRR5709918
19226,SRR5709919
19227,SRR3675589
19228,SRR3675587
19229,SRR3675579
19230,SRR3675578
19231,SRR3675573
19232,SRR3675538
19233,SRR3675533
19234,SRR3675532
19235,SRR3675531
19236,SRR3675519
19237,SRR3675511
19238,SRR3675500
19239,SRR3675498
19240,SRR3675489
19241,SRR3675469
19242,SRR3675459
19243,SRR3675458
19244,SRR3675391
19245,SRR3675274
19246,SRR3675273
19247,SRR3675250
19248,SRR3675244
19249,SRR3675239
19250,SRR3675225
19251,SRR3675224
19252,SRR3675218
19253,SRR3675217
19254,SRR2333215
19255,SRR2328057
19256,SRR2024905
19257,SRR2024904
19258,SRR2024902
19259,SRR2024900
19260,SRR2024899
19261,SRR2024898
19262,SRR2024896
19263,SRR2024895
19264,SRR2024894
19265,SRR2024893
19266,SRR2024891
19267,SRR2024890
19268,SRR2024889
